MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
20,59.91111111111111,11000,2,3,2,5,6,1966,1966,200.0,3,3,3.0,3.0,2.0,3.0,740,2.0,230,184,1154,5,4.0,1154,0,0,1154,0,0,1,1,3,1,3,6,7,1,1.0,2.0,2,480,3.0,3.0,2,0,58,0,0,0,0,0.0,3.0,0,11,2009,1,12.15556202214613
85,54.0,7244,3,3,2,5,7,1970,1970,0.0,3,4,4.0,3.0,3.0,4.0,619,0.0,0,149,768,5,4.0,768,0,0,768,1,0,1,0,2,1,3,5,7,0,0.0,1.0,2,624,3.0,3.0,2,104,0,0,0,0,0,0.0,0.0,0,4,2007,1,12.014167747624791
50,85.0,8500,3,3,2,5,7,1919,2005,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,793,793,3,2.0,997,520,0,1517,0,0,2,0,3,1,2,7,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,144,0,0,0,0.0,0.0,0,8,2007,-1,11.28655734041932
70,55.0,10592,3,3,2,6,7,1923,1996,0.0,3,4,3.0,2.0,1.0,0.0,0,0.0,0,602,602,3,4.0,900,602,0,1502,0,0,1,1,3,1,4,7,7,2,3.0,1.0,1,180,3.0,3.0,2,96,0,112,0,53,0,0.0,0.0,0,8,2007,0,12.013700752882718
75,102.0,15863,3,3,2,7,3,1920,1970,0.0,3,3,3.0,3.0,1.0,5.0,523,0.0,0,301,824,5,4.0,1687,998,397,3082,1,0,2,1,5,1,3,12,7,2,3.0,3.0,2,672,3.0,3.0,2,136,63,0,0,0,0,0.0,0.0,0,8,2009,-1,12.001645301701695
20,84.03980099502488,10355,2,3,2,5,5,1967,1967,196.0,3,3,3.0,3.0,1.0,3.0,695,0.0,0,519,1214,3,4.0,1214,0,0,1214,0,0,2,0,3,1,3,5,7,1,2.0,2.0,1,318,3.0,3.0,2,0,111,0,0,0,0,0.0,0.0,0,7,2007,0,11.870599909242044
20,80.0,11900,2,3,2,6,5,1957,1957,387.0,3,3,3.0,3.0,1.0,2.0,1040,0.0,0,352,1392,3,3.0,1392,0,0,1392,1,0,1,1,3,1,3,6,7,2,4.0,2.0,2,458,3.0,3.0,2,0,0,0,0,192,0,0.0,0.0,0,6,2008,-1,11.786155001977981
120,67.7156862745098,4435,3,3,2,6,5,2003,2004,170.0,4,3,4.0,3.0,3.0,5.0,685,0.0,0,163,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,4,7,0,0.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,6,2009,-1,11.58806474120301
20,78.0,10264,2,3,2,7,5,1999,1999,183.0,4,3,4.0,3.0,3.0,4.0,1162,0.0,0,426,1588,5,4.0,1588,0,0,1588,0,0,2,0,3,1,4,6,7,0,0.0,2.0,2,472,3.0,3.0,2,158,29,0,0,0,0,0.0,0.0,0,8,2006,1,12.426396706923905
80,80.0,9600,3,3,2,6,7,1976,1994,360.0,4,4,3.0,3.0,1.0,0.0,0,0.0,0,528,528,5,4.0,1094,761,0,1855,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,512,3.0,3.0,2,113,100,0,0,0,0,0.0,0.0,0,8,2007,-1,11.915350622842226
80,85.0,13400,3,3,2,5,5,1966,1966,1047.0,3,3,3.0,3.0,3.0,4.0,516,3.0,128,380,1024,3,4.0,1086,0,0,1086,1,0,1,0,3,1,3,6,7,1,4.0,2.0,2,484,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,6,2006,-1,11.733889572848968
20,150.0,215245,0,3,0,7,5,1965,1965,0.0,3,3,4.0,3.0,4.0,4.0,1236,2.0,820,80,2136,3,4.0,2036,0,0,2036,2,0,2,0,3,1,3,8,7,2,4.0,2.0,2,513,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,0,12.834681304952548
20,75.0,9750,3,3,2,7,5,2000,2001,171.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1630,1630,5,4.0,1630,0,0,1630,0,0,2,0,3,1,4,6,7,1,3.0,1.0,2,451,3.0,3.0,2,74,234,0,0,0,0,0.0,0.0,0,10,2009,1,12.421688835219749
20,71.0,7064,3,3,2,5,6,1977,1977,153.0,3,3,3.0,3.0,1.0,3.0,560,0.0,0,420,980,3,4.0,980,0,0,980,0,0,1,0,3,1,3,6,7,0,0.0,1.0,2,484,3.0,3.0,2,192,0,0,0,0,0,0.0,0.0,0,7,2009,1,12.046323220688773
20,70.0,10171,2,3,2,7,5,2004,2004,168.0,4,3,4.0,3.0,1.0,5.0,2,0.0,0,1515,1517,5,4.0,1535,0,0,1535,0,0,2,0,3,1,4,7,7,0,0.0,2.0,2,532,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2010,-1,12.106462920859029
60,58.0,17104,2,3,2,7,5,2006,2006,0.0,4,3,4.0,4.0,3.0,5.0,554,0.0,0,100,654,5,4.0,664,832,0,1496,1,0,2,1,3,1,4,7,7,1,4.0,2.0,2,426,3.0,3.0,2,100,24,0,0,0,0,0.0,0.0,0,9,2006,0,12.09884928474215
60,59.91111111111111,14803,2,3,2,6,5,1971,1971,252.0,3,3,3.0,3.0,1.0,2.0,416,0.0,0,409,825,4,4.0,1097,896,0,1993,0,0,2,1,4,1,3,8,7,1,4.0,2.0,2,495,3.0,3.0,2,0,66,0,0,0,0,0.0,2.0,0,6,2006,0,12.154779351142624
50,52.0,6240,3,3,2,6,6,1934,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,816,816,3,4.0,816,0,360,1176,0,0,1,0,3,1,3,6,7,1,4.0,1.0,2,528,3.0,3.0,2,112,0,0,0,0,0,0.0,3.0,400,9,2006,1,11.912472547522523
20,75.0,10215,3,3,2,4,5,1954,1954,132.0,3,3,3.0,3.0,1.0,4.0,492,0.0,0,372,864,5,4.0,948,0,0,948,0,0,1,0,3,1,3,5,7,0,0.0,1.0,1,248,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,2,2007,-1,11.25560234358271
20,129.0,9196,2,3,2,7,5,2003,2003,0.0,4,3,5.0,3.0,1.0,0.0,0,0.0,0,1560,1560,5,4.0,1560,0,0,1560,0,0,2,0,3,1,4,7,7,0,0.0,3.0,2,573,3.0,3.0,2,100,150,0,0,0,0,0.0,0.0,0,4,2010,-1,12.018543192984659
70,65.0,11700,2,3,2,7,7,1880,2003,0.0,4,3,3.0,2.0,1.0,0.0,0,0.0,0,1240,1240,3,4.0,1320,1320,0,2640,0,0,1,1,4,1,4,8,7,1,4.0,1.0,4,864,3.0,3.0,0,181,0,386,0,0,0,0.0,0.0,0,5,2009,-1,12.353219184156298
20,50.0,8000,3,3,2,6,6,1948,2002,0.0,3,4,3.0,3.0,1.0,4.0,680,0.0,0,292,972,5,4.0,972,0,0,972,1,0,1,0,2,1,3,5,7,1,4.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2009,1,12.03230704305844
120,34.0,5063,3,3,2,7,5,2007,2008,166.0,4,3,4.0,3.0,1.0,5.0,904,0.0,0,410,1314,5,4.0,1314,0,0,1314,1,0,2,0,2,1,4,6,7,1,4.0,2.0,2,626,3.0,3.0,2,172,62,0,0,0,0,0.0,0.0,0,4,2009,0,12.24288661865289
60,65.0,15426,2,3,2,6,5,1997,1997,0.0,3,3,4.0,3.0,1.0,5.0,821,0.0,0,107,928,5,4.0,928,836,0,1764,1,0,2,1,3,1,4,7,7,0,0.0,2.0,2,470,3.0,3.0,2,276,99,0,0,0,0,0.0,3.0,0,8,2009,1,12.488500195942224
160,24.0,2280,3,3,2,6,6,1976,1976,0.0,3,3,4.0,3.0,1.0,4.0,566,0.0,0,289,855,3,4.0,855,601,0,1456,0,0,2,1,3,1,3,7,7,1,3.0,1.0,2,440,3.0,3.0,2,87,0,0,0,0,0,0.0,0.0,0,7,2009,-1,11.636157473486229
50,67.7156862745098,11250,3,3,2,4,5,1957,1989,0.0,3,3,3.0,3.0,3.0,0.0,0,0.0,0,1104,1104,5,3.0,1104,684,0,1788,1,0,1,0,5,1,3,8,5,2,3.0,1.0,1,304,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,11,2009,-1,11.748438352272466
30,40.0,3636,3,3,2,4,4,1922,1950,0.0,3,3,3.0,2.0,1.0,0.0,0,0.0,0,796,796,2,4.0,796,0,0,796,0,0,1,0,2,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,100,0,0,0,0.0,3.0,0,1,2008,1,11.413433172609277
60,65.0,10237,3,3,2,6,5,2005,2007,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,783,783,5,4.0,783,701,0,1484,0,0,2,1,3,1,4,8,7,1,4.0,3.0,2,393,3.0,3.0,2,0,72,0,0,0,0,0.0,0.0,0,7,2007,-1,11.871934656129786
20,75.0,9000,3,3,2,5,5,1954,1954,0.0,3,3,3.0,3.0,1.0,1.0,812,0.0,0,124,936,3,4.0,1128,0,0,1128,0,0,1,0,2,1,3,5,6,0,0.0,1.0,1,286,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,6,2006,1,11.938821243486366
20,118.0,13704,2,3,2,7,5,2001,2002,150.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1541,1541,5,4.0,1541,0,0,1541,0,0,2,0,3,1,4,6,7,1,3.0,2.0,3,843,3.0,3.0,2,468,81,0,0,0,0,0.0,0.0,0,1,2006,1,12.391503088081603
60,90.0,10800,3,3,2,6,7,1974,1997,0.0,3,3,3.0,3.0,1.0,4.0,956,2.0,182,384,1522,3,4.0,1548,1066,0,2614,0,0,2,1,4,1,3,9,7,1,3.0,2.0,2,624,3.0,3.0,2,38,243,0,0,0,0,0.0,0.0,0,6,2008,1,12.521647784910872
120,47.0,4230,3,3,2,7,5,2006,2007,0.0,4,3,5.0,4.0,1.0,0.0,0,0.0,0,1352,1352,5,4.0,1352,0,0,1352,0,0,2,0,2,1,4,5,7,1,4.0,2.0,2,466,3.0,3.0,2,0,241,0,0,0,0,0.0,0.0,0,4,2007,-1,12.063022894970658
90,63.0,9297,3,3,2,5,5,1976,1976,0.0,3,3,3.0,3.0,1.0,4.0,1606,0.0,0,122,1728,3,4.0,1728,0,0,1728,2,0,2,0,4,2,3,8,7,0,0.0,1.0,2,560,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2006,1,12.312546382044994
30,40.0,3880,3,3,2,5,9,1945,1997,0.0,3,4,3.0,3.0,1.0,4.0,329,0.0,0,357,686,4,4.0,866,0,0,866,0,0,1,0,2,1,4,4,7,0,0.0,0.0,0,0,0.0,0.0,2,58,42,0,0,0,0,0.0,0.0,0,8,2007,1,11.887142487903466
60,101.0,14215,2,3,2,8,5,2005,2006,380.0,4,3,5.0,3.0,3.0,0.0,0,0.0,0,1158,1158,5,4.0,1158,1218,0,2376,0,0,3,1,4,1,4,9,7,1,4.0,2.0,3,853,3.0,3.0,2,240,154,0,0,0,0,0.0,0.0,0,11,2006,0,12.692503112461443
20,120.0,9560,2,3,2,5,7,1972,1972,0.0,3,4,3.0,3.0,2.0,2.0,360,0.0,0,504,864,5,4.0,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0.0,2.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2006,1,12.002504453218576
60,80.0,11584,3,3,2,7,6,1979,1979,96.0,3,3,3.0,3.0,1.0,5.0,315,2.0,110,114,539,3,4.0,1040,685,0,1725,0,0,2,1,3,1,3,6,7,1,3.0,2.0,2,550,3.0,3.0,2,0,88,216,0,0,0,0.0,0.0,0,11,2007,0,12.190959007720126
20,84.03980099502488,10530,2,3,2,6,5,1971,1971,0.0,3,3,3.0,3.0,1.0,4.0,282,1.0,35,664,981,3,4.0,981,0,0,981,1,0,1,1,3,1,3,5,7,0,0.0,1.0,2,576,3.0,3.0,2,0,312,40,0,0,0,0.0,0.0,0,3,2007,-1,11.594466216760573
60,93.0,11999,3,3,2,8,5,2003,2004,340.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1181,1181,5,4.0,1234,1140,0,2374,0,0,2,1,4,1,5,10,7,1,4.0,3.0,3,656,3.0,3.0,2,104,100,0,0,0,0,0.0,0.0,0,5,2007,0,12.560244459250788
50,60.0,6000,3,3,2,5,5,1926,1950,0.0,3,2,3.0,3.0,1.0,0.0,0,0.0,0,1008,1008,5,4.0,1008,0,514,1522,0,0,2,0,4,1,3,7,7,0,0.0,0.0,0,0,0.0,0.0,1,0,0,138,0,0,0,0.0,0.0,0,6,2006,1,11.832361780842811
30,50.0,6000,3,3,2,6,6,1925,1980,0.0,3,4,3.0,3.0,1.0,3.0,397,0.0,0,706,1103,4,4.0,1103,0,0,1103,0,0,1,0,2,1,4,5,7,1,4.0,1.0,2,440,3.0,3.0,2,166,120,0,0,0,0,0.0,3.0,0,7,2006,1,11.868159573058929
80,59.91111111111111,21453,2,3,0,6,5,1969,1969,0.0,3,3,3.0,3.0,4.0,4.0,938,0.0,0,0,938,5,4.0,988,0,0,988,1,0,1,0,1,1,3,4,7,2,3.0,1.0,2,540,3.0,3.0,2,0,130,0,130,0,0,0.0,0.0,0,10,2006,-1,11.879018693667236
30,52.0,5825,2,3,2,4,5,1926,1953,108.0,3,4,2.0,3.0,2.0,0.0,0,0.0,0,600,600,4,4.0,747,0,0,747,0,0,1,0,1,1,3,5,7,0,0.0,1.0,2,528,3.0,3.0,2,0,0,32,0,0,0,0.0,0.0,0,6,2006,1,11.632495294855326
160,63.515151515151516,2651,3,3,2,7,5,2000,2000,0.0,4,3,4.0,3.0,1.0,5.0,641,0.0,0,32,673,5,4.0,673,709,0,1382,1,0,2,1,3,1,4,6,7,0,0.0,1.0,2,490,3.0,3.0,2,153,50,0,0,0,0,0.0,0.0,0,4,2006,1,12.202804190047665
50,79.0,9492,3,3,2,5,5,1941,1950,0.0,3,3,3.0,3.0,1.0,2.0,368,3.0,41,359,768,3,4.0,968,408,0,1376,1,0,1,0,3,1,3,6,7,1,4.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2007,0,11.56171562913966
20,81.0,11216,3,3,2,8,5,2006,2006,0.0,4,3,4.0,4.0,1.0,0.0,0,0.0,0,1489,1489,5,4.0,1489,0,0,1489,0,0,2,0,3,1,4,7,7,1,4.0,2.0,2,776,3.0,3.0,2,0,140,0,0,0,0,0.0,0.0,0,6,2006,-1,12.18229775881701
60,67.7156862745098,13700,2,3,2,7,6,1965,1988,288.0,3,3,3.0,3.0,4.0,4.0,454,0.0,0,410,864,3,4.0,902,918,0,1820,0,0,1,2,4,1,4,8,7,2,4.0,1.0,2,492,3.0,3.0,2,60,84,0,0,273,0,0.0,4.0,0,5,2008,-1,12.028374156358238
20,67.7156862745098,12160,2,3,2,5,5,1959,1959,180.0,3,3,3.0,3.0,1.0,2.0,1000,0.0,0,188,1188,2,4.0,1188,0,0,1188,1,0,1,0,3,1,3,6,7,0,0.0,2.0,2,531,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,5,2010,0,11.863582336583399
60,65.0,8125,3,3,2,7,5,2006,2006,0.0,4,3,4.0,4.0,1.0,0.0,0,0.0,0,770,770,5,4.0,778,798,0,1576,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,614,3.0,3.0,2,0,50,0,0,0,0,0.0,0.0,0,8,2006,-1,11.989921078904683
160,40.0,3951,3,3,2,6,5,2009,2009,76.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,612,612,5,4.0,612,612,0,1224,0,0,2,1,2,1,4,4,7,0,0.0,2.0,2,528,3.0,3.0,2,0,234,0,0,0,0,0.0,0.0,0,6,2009,0,12.010665849187564
50,60.0,9900,3,3,2,6,7,1940,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,778,778,3,4.0,944,545,0,1489,0,0,2,0,3,1,3,7,7,1,4.0,1.0,1,240,3.0,3.0,2,335,0,0,0,0,0,0.0,2.0,0,7,2009,1,12.077724069962885
20,94.0,25286,3,3,1,4,5,1963,1963,0.0,3,3,3.0,3.0,4.0,4.0,633,0.0,0,431,1064,4,4.0,1040,0,0,1040,1,0,1,0,3,1,3,5,7,0,0.0,1.0,2,648,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,1,2007,1,12.027046889775146
20,78.0,10335,2,3,2,5,6,1968,1993,0.0,3,3,3.0,3.0,1.0,2.0,570,0.0,0,891,1461,4,4.0,1721,0,0,1721,0,0,2,1,3,1,3,7,6,1,3.0,2.0,2,440,3.0,3.0,2,0,96,180,0,0,0,0.0,3.0,0,7,2006,1,12.274107745407202
60,66.0,8738,2,3,2,7,5,1999,1999,302.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,975,975,5,4.0,1005,1286,0,2291,0,0,2,1,4,1,4,8,7,1,3.0,3.0,2,429,3.0,3.0,2,192,0,0,0,0,0,0.0,0.0,0,2,2006,-1,12.183235011027083
60,65.0,8158,3,3,2,7,5,2003,2003,252.0,4,3,4.0,3.0,1.0,5.0,550,0.0,0,334,884,5,4.0,884,884,0,1768,1,0,2,1,3,1,4,8,7,0,0.0,2.0,2,543,3.0,3.0,2,0,63,0,0,0,0,0.0,0.0,0,7,2008,1,12.465919944165393
20,70.0,10150,3,3,2,5,5,1958,1958,1.0,3,3,3.0,3.0,1.0,2.0,456,0.0,0,456,912,5,3.0,912,0,0,912,0,0,1,0,2,1,3,5,7,0,0.0,2.0,1,275,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2007,1,11.91128225691522
90,70.0,7728,3,3,2,5,6,1962,1962,120.0,3,3,3.0,3.0,3.0,4.0,803,0.0,0,303,1106,3,4.0,1190,0,0,1190,1,0,1,0,3,1,3,6,7,0,0.0,1.0,2,540,3.0,3.0,2,0,18,0,0,0,0,0.0,2.0,0,5,2006,0,11.794337924408413
50,152.0,12134,2,3,1,8,7,1988,2005,0.0,4,3,4.0,3.0,3.0,5.0,427,0.0,0,132,559,4,4.0,1080,672,0,1752,0,0,2,0,4,1,3,8,7,0,0.0,2.0,2,492,3.0,3.0,2,325,12,0,0,0,0,0.0,0.0,0,6,2010,1,12.193986879635101
80,63.515151515151516,16157,2,3,2,5,7,1978,1978,0.0,3,3,4.0,3.0,4.0,4.0,680,2.0,391,289,1360,5,4.0,1432,0,0,1432,1,0,1,1,2,1,4,5,7,1,3.0,1.0,2,588,3.0,3.0,2,168,180,0,0,0,0,0.0,0.0,0,6,2007,-1,11.985360962742508
120,40.0,6792,2,3,2,7,5,2005,2006,94.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1368,1368,5,4.0,1368,0,0,1368,0,0,2,0,2,1,4,6,7,1,4.0,2.0,2,474,3.0,3.0,2,132,35,0,0,0,0,0.0,0.0,0,3,2006,1,12.378405993709675
120,44.0,6442,2,3,2,8,5,2006,2006,178.0,4,3,4.0,4.0,2.0,5.0,24,0.0,0,1346,1370,5,4.0,1370,0,0,1370,0,0,2,0,2,1,4,6,7,1,4.0,2.0,2,484,3.0,3.0,2,120,49,0,0,0,0,0.0,0.0,0,10,2007,1,12.373253766464634
20,85.0,8500,3,3,2,5,3,1961,1961,203.0,3,3,3.0,3.0,1.0,2.0,600,0.0,0,635,1235,3,4.0,1235,0,0,1235,0,0,1,0,2,1,3,6,7,0,0.0,1.0,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,12,2006,-1,11.045021310435782
60,75.0,9473,3,3,2,8,5,2002,2002,0.0,4,3,4.0,3.0,1.0,5.0,804,0.0,0,324,1128,5,4.0,1128,903,0,2031,1,0,2,1,3,1,4,7,7,1,4.0,2.0,2,577,3.0,3.0,2,0,211,0,0,0,0,0.0,0.0,0,3,2008,-1,12.215321161289326
20,65.0,8450,3,3,2,5,6,1968,1968,0.0,3,3,3.0,3.0,1.0,3.0,775,0.0,0,281,1056,5,4.0,1056,0,0,1056,1,0,1,0,3,1,3,6,7,1,2.0,1.0,1,304,3.0,3.0,2,0,85,184,0,0,0,0.0,0.0,0,7,2010,0,11.863582336583399
120,50.0,8012,3,3,2,6,5,1980,1980,0.0,3,3,4.0,3.0,1.0,3.0,543,3.0,119,261,923,3,4.0,923,0,0,923,0,0,2,0,2,1,3,5,7,1,3.0,2.0,1,264,3.0,3.0,2,80,0,0,0,0,0,0.0,0.0,0,5,2010,1,12.096657002808204
80,70.0,12886,2,3,2,5,6,1963,1999,0.0,3,3,4.0,3.0,3.0,4.0,444,0.0,0,76,520,5,4.0,1464,0,0,1464,0,1,2,0,3,1,3,6,5,1,3.0,2.0,2,480,3.0,3.0,2,302,0,0,0,100,0,0.0,0.0,0,10,2009,0,12.072541252905651
85,69.0,10205,2,3,2,5,5,1962,1962,0.0,3,3,3.0,3.0,3.0,3.0,784,0.0,0,141,925,3,4.0,999,0,0,999,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,300,3.0,3.0,2,150,72,0,0,0,0,0.0,0.0,0,5,2006,1,12.036511891079469
20,75.0,9464,3,3,2,6,7,1958,1958,135.0,3,4,3.0,3.0,1.0,3.0,570,0.0,0,510,1080,4,4.0,1080,0,0,1080,0,0,1,0,3,1,3,5,7,0,0.0,1.0,1,288,3.0,3.0,2,0,0,0,0,130,0,0.0,0.0,0,6,2008,-1,11.508889387848448
85,64.0,7301,3,3,2,7,5,2003,2003,500.0,4,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,4.0,495,1427,0,1922,0,0,3,0,4,1,4,7,7,1,5.0,2.0,2,672,3.0,3.0,2,0,0,177,0,0,0,0.0,0.0,0,7,2009,0,12.198544379109382
60,70.0,8750,3,3,2,7,5,1994,1995,0.0,4,4,4.0,3.0,1.0,5.0,642,0.0,0,273,915,5,4.0,933,975,0,1908,1,0,2,1,4,1,4,8,7,1,3.0,1.0,2,493,3.0,3.0,2,144,133,0,0,0,0,0.0,0.0,0,7,2008,-1,12.079967719740761
20,67.0,8877,3,3,2,4,5,1951,1951,0.0,3,3,2.0,2.0,1.0,1.0,836,0.0,0,0,836,3,2.0,1220,0,0,1220,0,0,1,0,2,1,3,6,7,0,0.0,1.0,2,396,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2006,1,11.84087901005047
20,102.0,17920,3,3,2,5,4,1955,1974,0.0,3,3,3.0,3.0,2.0,4.0,306,2.0,1085,372,1763,3,4.0,1779,0,0,1779,1,0,1,1,3,1,3,6,7,1,4.0,1.0,2,454,3.0,3.0,2,0,418,0,0,312,0,0.0,0.0,0,7,2006,1,12.227651208999589
80,59.91111111111111,10246,2,3,2,4,9,1965,2001,0.0,3,4,3.0,4.0,3.0,5.0,648,0.0,0,0,648,5,4.0,960,0,0,960,1,1,0,0,0,1,3,3,7,0,0.0,1.0,1,364,3.0,3.0,2,88,0,0,0,0,0,0.0,0.0,0,5,2006,1,12.093777791517198
50,79.0,12327,2,3,1,8,8,1983,2009,0.0,4,3,4.0,3.0,4.0,5.0,1441,0.0,0,55,1496,5,4.0,1496,636,0,2132,1,0,1,1,1,1,4,5,5,1,4.0,3.0,2,612,4.0,3.0,2,349,40,0,0,0,0,0.0,0.0,0,9,2009,1,12.767378186996451
180,21.0,1936,3,3,2,4,6,1970,1970,0.0,3,3,4.0,3.0,3.0,3.0,131,5.0,499,0,630,4,4.0,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,3.0,0,12,2007,1,11.689137274124825
60,75.0,9375,3,3,2,7,5,2003,2004,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,912,912,5,4.0,912,1182,0,2094,0,0,2,1,4,1,4,8,7,1,4.0,3.0,2,615,3.0,3.0,2,182,182,0,0,0,0,0.0,0.0,0,11,2009,-1,12.335471748799268
20,67.0,10656,2,3,2,8,5,2006,2007,274.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1638,1638,5,4.0,1646,0,0,1646,0,0,2,0,3,1,4,6,7,1,4.0,2.0,3,870,3.0,3.0,2,192,80,0,0,0,0,0.0,0.0,0,11,2007,1,12.554216542934224
20,57.0,7677,3,3,2,5,5,1953,1953,0.0,3,3,3.0,3.0,1.0,3.0,570,0.0,0,203,773,4,4.0,773,0,0,773,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2008,-1,11.211101832296544
20,80.0,9600,3,3,2,6,5,1953,1953,238.0,3,3,3.0,3.0,1.0,5.0,1285,0.0,0,131,1416,3,4.0,1644,0,0,1644,1,0,1,0,3,1,3,7,7,2,4.0,3.0,2,418,3.0,3.0,2,110,0,0,0,0,0,0.0,0.0,0,10,2009,1,12.21778881975968
60,96.0,12474,3,3,2,10,5,2007,2008,272.0,5,3,5.0,3.0,3.0,5.0,1280,0.0,0,402,1682,5,4.0,1742,590,0,2332,1,0,2,1,3,1,5,9,7,1,5.0,3.0,3,846,3.0,3.0,2,196,134,0,0,0,0,0.0,0.0,0,8,2008,1,13.03990112039336
70,60.0,9600,3,3,2,7,9,1928,2005,0.0,3,5,3.0,3.0,1.0,2.0,141,0.0,0,548,689,5,4.0,689,689,0,1378,0,0,2,0,3,1,4,7,7,1,4.0,1.0,2,360,3.0,3.0,0,0,0,116,0,0,0,0.0,0.0,0,10,2008,-1,11.743652019481264
70,51.0,9842,3,3,2,5,6,1921,1998,0.0,3,3,3.0,2.0,1.0,0.0,0,0.0,0,612,612,5,4.0,990,1611,0,2601,0,0,3,1,4,1,3,8,7,0,0.0,2.0,2,621,3.0,3.0,2,183,0,301,0,0,0,0.0,0.0,0,5,2008,1,12.316959761343865
20,70.0,8120,3,3,2,4,7,1970,1970,0.0,3,4,3.0,3.0,1.0,4.0,191,0.0,0,673,864,5,4.0,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0.0,1.0,2,463,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2009,0,11.732060994886899
180,21.0,1526,3,3,2,4,8,1970,2002,0.0,3,4,4.0,3.0,3.0,5.0,515,0.0,0,115,630,3,4.0,630,0,0,630,1,0,1,0,1,1,4,3,7,0,0.0,1.0,1,286,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2009,1,11.710805686873185
20,70.0,7931,3,3,2,5,6,1960,1960,0.0,3,3,3.0,3.0,1.0,3.0,374,1.0,532,363,1269,3,3.0,1269,0,0,1269,0,0,1,1,3,1,3,6,7,1,2.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2008,-1,11.702398755387216
60,42.0,26178,2,3,1,7,5,1989,1990,293.0,4,3,4.0,3.0,4.0,5.0,965,0.0,0,245,1210,5,4.0,1238,1281,0,2519,1,0,2,1,4,1,4,9,7,2,4.0,2.0,2,628,3.0,3.0,2,320,27,0,0,0,0,0.0,0.0,0,4,2006,-1,12.612740250901346
