MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
20,67.7156862745098,11838,3,3,2,8,5,2001,2001,0.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1753,1753,5,4.0,1788,0,0,1788,0,0,2,0,3,1,5,7,7,1,3.0,2.0,2,522,3.0,3.0,2,202,151,0,0,0,0,0.0,0.0,0,6,2009,-1,12.216314626162635
20,75.0,9750,3,3,2,6,6,1958,1958,243.0,3,3,3.0,3.0,1.0,2.0,608,0.0,0,834,1442,4,4.0,1442,0,0,1442,0,0,1,1,4,1,3,7,7,0,0.0,2.0,1,301,3.0,3.0,2,0,0,275,0,0,0,0.0,0.0,500,4,2007,1,12.167645016299657
80,65.0,10482,3,3,2,6,8,1958,1958,63.0,3,4,3.0,3.0,3.0,5.0,507,0.0,0,81,588,5,4.0,1138,0,0,1138,0,1,1,0,3,1,3,6,7,0,0.0,2.0,1,264,3.0,3.0,2,224,0,0,0,0,0,0.0,1.0,0,6,2007,-1,11.602457374671529
20,67.0,8877,3,3,1,4,6,1938,1958,0.0,3,3,3.0,3.0,2.0,4.0,690,0.0,0,126,816,5,4.0,816,0,0,816,1,0,1,0,2,1,3,3,7,1,4.0,1.0,1,288,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2009,0,11.512925464970229
160,21.0,1680,3,3,2,6,5,1971,1971,232.0,3,3,3.0,3.0,1.0,4.0,387,0.0,0,96,483,3,4.0,483,504,0,987,0,0,1,1,2,1,3,4,7,0,0.0,1.0,1,264,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2008,-1,10.850952451396243
50,65.0,6435,3,3,2,6,5,1939,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,972,972,4,4.0,972,605,0,1577,0,0,1,0,3,1,2,6,7,1,4.0,1.0,1,312,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,-1,11.56141034504657
60,46.0,20544,2,3,2,7,6,1986,1991,123.0,3,4,4.0,3.0,1.0,0.0,0,0.0,0,791,791,4,4.0,1236,857,0,2093,0,0,2,1,3,1,3,7,7,1,3.0,3.0,2,542,3.0,3.0,2,364,63,0,0,0,0,0.0,3.0,0,11,2008,1,12.426184425311765
50,67.7156862745098,5700,3,3,2,7,7,1926,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,572,572,3,4.0,572,539,0,1111,0,0,1,0,2,1,3,5,7,1,4.0,1.0,1,288,3.0,3.0,2,0,0,176,0,0,0,0.0,0.0,0,8,2008,0,11.66907414746016
20,84.03980099502488,11425,2,3,2,5,6,1954,1954,0.0,3,3,3.0,3.0,1.0,3.0,486,0.0,0,522,1008,4,4.0,1008,0,0,1008,0,0,1,0,2,1,3,4,7,1,4.0,2.0,1,275,3.0,3.0,2,0,0,120,0,0,0,0.0,0.0,0,7,2006,-1,11.522560453638288
60,85.0,13600,3,3,2,7,6,1965,1990,176.0,3,3,3.0,3.0,1.0,3.0,454,0.0,0,314,768,3,4.0,1186,800,0,1986,0,0,2,1,3,1,3,7,7,3,2.0,1.0,2,486,3.0,3.0,2,0,42,0,0,189,0,0.0,0.0,0,10,2009,1,12.390115365702377
60,67.7156862745098,12205,2,3,2,6,8,1966,2007,157.0,3,3,3.0,2.0,4.0,1.0,568,0.0,0,264,832,4,4.0,976,1111,0,2087,0,0,2,1,5,1,4,9,7,0,0.0,3.0,2,444,3.0,3.0,2,133,168,0,0,0,0,0.0,0.0,0,7,2007,0,12.141534124392603
20,80.0,17400,3,3,1,5,5,1977,1977,0.0,3,3,3.0,3.0,1.0,4.0,936,0.0,0,190,1126,2,4.0,1126,0,0,1126,1,0,2,0,3,1,3,5,7,1,4.0,2.0,2,484,3.0,3.0,1,295,41,0,0,0,0,0.0,0.0,0,5,2006,0,11.982929094215963
20,61.0,7943,3,3,2,4,5,1961,1961,192.0,3,2,3.0,3.0,2.0,2.0,903,0.0,0,126,1029,4,4.0,1029,0,0,1029,1,0,1,0,3,1,3,5,7,0,0.0,1.0,1,261,3.0,3.0,2,64,0,39,0,0,0,0.0,0.0,0,4,2007,-1,11.353680232824882
20,67.7156862745098,8750,2,3,2,5,6,1970,1970,76.0,3,3,3.0,3.0,1.0,3.0,828,0.0,0,174,1002,3,4.0,1002,0,0,1002,1,0,1,0,3,1,3,5,7,0,0.0,1.0,2,902,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,8,2009,-1,11.623608889720124
60,59.91111111111111,10304,2,3,2,5,7,1976,1976,44.0,3,4,3.0,3.0,1.0,4.0,381,0.0,0,399,780,5,4.0,1088,780,0,1868,1,0,2,1,4,1,4,9,7,1,3.0,1.0,2,484,3.0,3.0,2,448,96,0,0,0,0,0.0,0.0,0,10,2009,1,12.359656762357968
90,70.0,8393,3,3,2,5,5,1959,2005,122.0,3,3,3.0,3.0,1.0,1.0,528,0.0,0,1098,1626,5,4.0,1712,0,0,1712,0,0,2,0,4,2,3,8,7,0,0.0,3.0,2,588,3.0,3.0,2,272,54,0,0,0,0,0.0,0.0,0,6,2006,0,11.884489021402711
60,85.0,14191,3,3,2,8,5,2002,2002,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,967,967,5,4.0,993,915,0,1908,0,0,2,1,4,1,4,9,7,0,0.0,3.0,2,431,3.0,3.0,2,135,0,0,0,0,0,0.0,0.0,0,4,2010,1,12.376143550261636
30,40.0,4800,3,3,2,4,7,1916,1990,0.0,3,3,3.0,3.0,1.0,1.0,197,0.0,0,999,1196,5,3.0,1196,0,0,1196,1,0,1,0,2,1,3,5,7,0,0.0,1.0,2,440,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2007,1,11.88400446360627
70,60.0,9550,2,3,2,7,5,1915,1970,0.0,3,3,3.0,4.0,1.0,4.0,216,0.0,0,540,756,4,4.0,961,756,0,1717,1,0,1,0,3,1,4,7,7,1,4.0,1.0,3,642,3.0,3.0,2,0,35,272,0,0,0,0.0,0.0,0,2,2006,1,12.081206627616464
60,69.0,7590,3,3,2,5,5,1962,1962,288.0,3,3,3.0,3.0,1.0,4.0,540,0.0,0,324,864,3,4.0,876,936,0,1812,0,0,2,0,4,1,3,8,7,1,3.0,2.0,1,264,3.0,3.0,2,0,168,0,0,0,0,0.0,0.0,0,7,2007,0,12.040608205802641
60,75.0,9000,3,3,2,8,5,2006,2006,0.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1088,1088,5,4.0,1088,871,0,1959,0,0,2,1,3,1,4,8,7,1,4.0,2.0,3,1025,3.0,3.0,2,208,46,0,0,0,0,0.0,0.0,0,12,2007,1,12.627049269766827
80,67.7156862745098,7750,3,3,2,8,5,2002,2002,0.0,4,3,4.0,3.0,1.0,5.0,353,0.0,0,55,408,5,4.0,779,640,0,1419,1,0,2,1,3,1,4,7,7,1,3.0,3.0,2,527,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,3,2009,1,12.297969820860397
160,44.0,5306,2,3,2,7,7,1987,1987,0.0,4,4,4.0,4.0,1.0,5.0,495,2.0,215,354,1064,4,4.0,1064,703,0,1767,1,0,2,0,2,1,4,5,7,1,3.0,2.0,2,504,4.0,3.0,2,441,35,0,0,0,0,0.0,0.0,0,6,2006,0,12.384218830913648
120,67.7156862745098,4426,3,3,2,6,5,2004,2004,169.0,4,3,4.0,3.0,3.0,5.0,662,0.0,0,186,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0.0,2.0,2,420,3.0,3.0,2,160,0,0,0,0,0,0.0,0.0,0,5,2010,0,11.870599909242044
20,59.91111111111111,14585,2,3,2,6,6,1960,1987,85.0,3,3,3.0,3.0,1.0,3.0,594,2.0,219,331,1144,5,4.0,1429,0,0,1429,0,1,1,0,3,1,4,7,7,2,4.0,1.0,2,572,3.0,3.0,2,216,110,0,0,0,0,0.0,0.0,0,6,2007,-1,11.889690957200493
50,60.0,10930,3,3,2,5,6,1945,1950,0.0,3,3,3.0,3.0,1.0,3.0,580,0.0,0,333,913,3,3.0,1048,510,0,1558,1,0,1,1,3,1,3,6,7,1,3.0,1.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2008,0,11.84939770159144
160,24.0,2522,3,3,2,7,5,2004,2004,50.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,970,970,5,4.0,970,739,0,1709,0,0,2,0,3,1,4,7,3,0,0.0,1.0,2,380,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,4,2006,-1,11.527515673793008
20,84.0,11670,2,3,2,9,5,2006,2006,302.0,5,3,5.0,4.0,1.0,0.0,0,0.0,0,1905,1905,5,4.0,1905,0,0,1905,0,0,2,0,3,1,5,8,7,1,4.0,3.0,3,788,3.0,3.0,2,0,191,0,0,0,0,0.0,0.0,0,3,2007,0,12.676076274775909
75,67.7156862745098,11888,2,3,2,6,6,1916,1994,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,844,844,4,3.0,1445,689,0,2134,0,0,2,0,5,1,4,10,7,0,0.0,1.0,2,441,3.0,3.0,2,0,60,268,0,0,0,0.0,0.0,0,7,2009,0,12.27606501735021
160,24.0,2308,3,3,2,6,6,1976,1976,0.0,3,3,4.0,3.0,1.0,4.0,556,0.0,0,248,804,3,4.0,804,744,0,1548,1,0,2,1,3,1,4,7,7,1,3.0,1.0,2,440,3.0,3.0,2,48,0,0,0,0,0,0.0,0.0,0,7,2007,-1,11.689876603851438
60,80.0,10041,2,3,2,8,5,1992,1992,0.0,4,3,4.0,3.0,2.0,5.0,789,0.0,0,119,908,5,4.0,927,988,0,1915,1,0,2,1,3,1,4,8,7,1,3.0,3.0,2,506,3.0,3.0,2,120,150,0,0,0,0,0.0,0.0,0,2,2006,0,12.301382825334498
60,75.0,7950,2,3,2,6,6,1977,1977,140.0,3,3,3.0,3.0,1.0,3.0,535,0.0,0,155,690,3,4.0,698,728,0,1426,0,0,1,1,3,1,3,6,7,0,0.0,3.0,2,440,3.0,3.0,2,252,0,0,0,0,0,0.0,3.0,0,7,2009,0,11.979799201207037
160,67.7156862745098,2665,3,3,2,5,6,1976,1976,0.0,3,3,4.0,3.0,2.0,0.0,0,0.0,0,264,264,3,4.0,616,688,0,1304,0,0,1,1,3,1,3,4,7,1,4.0,3.0,1,336,3.0,3.0,2,141,24,0,0,0,0,0.0,0.0,0,6,2008,1,11.91833742072372
50,75.0,12508,2,3,2,6,7,1940,1985,0.0,3,3,4.0,3.0,2.0,4.0,660,0.0,0,323,983,5,4.0,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,0.0,1.0,1,423,3.0,3.0,2,245,0,156,0,0,0,0.0,0.0,1300,7,2008,1,12.17714228718699
85,84.03980099502488,9101,2,3,2,5,6,1978,1978,104.0,3,4,4.0,3.0,3.0,5.0,1097,0.0,0,0,1097,5,4.0,1110,0,0,1110,1,0,1,0,1,1,4,4,7,1,3.0,3.0,2,602,3.0,3.0,2,303,30,0,0,0,0,0.0,0.0,0,7,2009,1,12.201887176870171
50,60.0,7200,3,3,2,5,7,1937,1950,252.0,3,3,4.0,3.0,1.0,4.0,569,0.0,0,162,731,5,4.0,981,787,0,1768,1,0,1,1,3,1,4,7,7,2,3.0,1.0,1,240,3.0,3.0,2,0,0,264,0,0,0,0.0,3.0,0,6,2007,0,12.072541252905651
20,60.0,6600,3,3,2,5,8,1982,2003,0.0,3,4,3.0,4.0,1.0,5.0,816,0.0,0,0,816,5,4.0,816,0,0,816,1,0,1,0,2,1,3,4,7,0,0.0,3.0,2,816,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2008,0,11.835008964139341
60,100.0,12552,3,3,2,7,5,2004,2005,0.0,4,3,4.0,3.0,1.0,5.0,222,0.0,0,769,991,5,4.0,991,956,0,1947,0,0,2,1,3,1,4,8,7,1,4.0,2.0,2,678,3.0,3.0,2,0,136,0,0,0,0,0.0,2.0,0,5,2010,1,12.573173488172044
80,82.0,9020,3,3,2,6,5,1964,1964,259.0,3,3,3.0,3.0,4.0,5.0,624,2.0,336,288,1248,3,4.0,1350,0,0,1350,1,0,1,1,3,1,3,6,7,0,0.0,2.0,2,520,3.0,3.0,2,176,0,0,0,0,0,0.0,4.0,0,6,2008,1,12.223695078872332
160,21.0,1680,3,3,2,6,5,1971,1971,236.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,672,672,3,4.0,672,546,0,1218,0,0,1,1,3,1,3,7,7,0,0.0,0.0,0,0,0.0,0.0,0,201,0,0,0,0,0,0.0,0.0,0,4,2006,0,11.424094251263613
60,83.0,10005,3,3,2,7,5,1977,1977,299.0,3,3,4.0,3.0,1.0,3.0,392,0.0,0,768,1160,5,4.0,1156,866,0,2022,0,0,2,1,4,1,3,8,7,1,3.0,3.0,2,505,3.0,3.0,2,288,117,0,0,0,0,0.0,0.0,0,3,2008,1,12.331006437493215
20,80.0,10400,3,3,2,7,6,1970,1970,288.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1304,1304,4,4.0,1682,0,0,1682,0,0,2,0,3,1,3,7,7,1,4.0,1.0,2,530,3.0,3.0,2,98,0,0,0,0,0,0.0,3.0,0,5,2008,-1,11.831015970821234
120,67.7156862745098,3072,3,3,2,7,5,2004,2004,18.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1375,1375,5,4.0,1414,0,0,1414,0,0,2,0,2,1,4,6,7,1,3.0,3.0,2,398,3.0,3.0,2,144,20,0,0,0,0,0.0,0.0,0,5,2006,-1,11.877297497371266
60,80.0,12435,3,3,2,7,5,2001,2001,172.0,4,3,4.0,3.0,1.0,5.0,361,0.0,0,602,963,5,4.0,963,829,0,1792,0,0,2,1,3,1,4,7,7,1,3.0,2.0,2,564,3.0,3.0,2,0,96,0,245,0,0,0.0,0.0,0,5,2008,1,12.494793501115435
60,67.7156862745098,9240,3,3,2,8,5,2001,2002,396.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1055,1055,5,4.0,1055,1208,0,2263,0,0,2,1,3,1,4,7,7,1,3.0,3.0,2,905,3.0,3.0,2,0,45,0,0,189,0,0.0,0.0,0,9,2008,1,12.687183073924418
20,114.0,10357,2,3,2,7,5,1990,1991,0.0,4,3,4.0,3.0,2.0,5.0,738,0.0,0,172,910,4,4.0,1442,0,0,1442,1,0,2,0,3,1,4,6,7,1,3.0,3.0,2,719,3.0,3.0,2,0,244,0,0,0,0,0.0,0.0,0,5,2007,0,12.100156419938624
20,68.0,9571,3,3,2,5,3,1958,1958,0.0,3,2,3.0,2.0,1.0,0.0,0,0.0,0,1276,1276,3,3.0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,0.0,1.0,1,350,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,0,11.002099841204238
20,48.0,10635,1,3,2,8,5,2003,2003,171.0,4,3,4.0,3.0,3.0,3.0,370,5.0,972,315,1657,5,4.0,1668,0,0,1668,1,0,2,0,3,1,4,8,7,1,3.0,3.0,2,502,3.0,3.0,2,0,262,0,0,0,0,0.0,0.0,0,5,2010,0,12.354492650648448
20,67.7156862745098,12155,0,3,2,6,3,1970,1970,0.0,3,3,4.0,3.0,1.0,1.0,1237,0.0,0,420,1657,4,4.0,1657,0,0,1657,0,1,2,0,3,1,3,7,7,1,3.0,1.0,2,484,3.0,3.0,2,0,0,0,0,147,0,0.0,0.0,0,3,2007,1,12.202055704984494
20,67.7156862745098,9503,3,3,2,5,5,1958,1983,0.0,3,3,3.0,3.0,1.0,4.0,457,2.0,374,193,1024,3,4.0,1344,0,0,1344,1,0,1,0,2,1,3,6,6,1,3.0,1.0,1,484,3.0,3.0,2,316,28,0,0,0,0,0.0,2.0,0,6,2007,0,11.877568578558138
160,24.0,2280,3,3,2,6,5,1978,1978,0.0,3,3,4.0,3.0,1.0,4.0,311,0.0,0,544,855,2,4.0,855,601,0,1456,0,0,2,1,3,1,3,7,7,1,3.0,1.0,2,440,3.0,3.0,2,26,0,0,0,0,0,0.0,0.0,0,7,2010,-1,11.608401399336584
20,182.0,14572,0,3,2,7,5,2004,2004,0.0,4,3,4.0,3.0,3.0,5.0,1300,0.0,0,230,1530,5,4.0,1530,0,0,1530,1,0,2,0,3,1,4,7,7,1,4.0,3.0,3,630,3.0,3.0,2,144,36,0,0,0,0,0.0,0.0,0,11,2007,-1,12.324505893721536
20,61.0,7930,3,3,2,6,8,1969,2005,0.0,3,3,3.0,3.0,1.0,5.0,439,1.0,472,115,1026,4,4.0,1026,0,0,1026,1,0,1,0,3,1,4,5,7,0,0.0,2.0,2,440,3.0,3.0,2,171,48,0,0,0,0,0.0,0.0,0,7,2009,1,12.154906325960047
90,95.0,11345,3,3,2,5,5,1948,1950,567.0,3,3,3.0,3.0,1.0,2.0,220,0.0,0,708,928,4,3.0,928,992,0,1920,0,0,2,0,4,2,3,10,7,0,0.0,1.0,2,400,3.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2007,0,11.827736204810263
120,48.0,6955,2,3,2,7,5,2005,2006,94.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1368,1368,5,4.0,1368,0,0,1368,0,0,2,0,2,1,4,6,7,1,4.0,2.0,2,474,3.0,3.0,2,132,35,0,0,0,0,0.0,0.0,0,9,2006,1,12.377185958320425
80,92.0,6930,2,3,2,5,4,1958,1958,120.0,3,3,3.0,3.0,3.0,3.0,300,2.0,294,468,1062,5,2.0,1352,0,0,1352,0,1,1,0,3,1,4,6,5,0,0.0,1.0,1,288,3.0,3.0,2,168,0,294,0,0,0,0.0,0.0,0,7,2006,1,12.015654712721883
45,55.0,5500,3,3,2,4,6,1956,1956,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,882,882,5,4.0,882,0,0,882,0,0,1,0,1,1,3,4,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,3.0,0,4,2007,1,11.830501121105723
60,59.91111111111111,28698,1,3,0,5,5,1967,1967,0.0,3,3,3.0,4.0,4.0,1.0,249,4.0,764,0,1013,3,4.0,1160,966,0,2126,0,1,2,1,3,1,3,7,5,0,0.0,3.0,2,538,3.0,3.0,2,486,0,0,0,225,0,0.0,0.0,0,6,2009,0,12.128111104060462
20,67.7156862745098,7162,2,3,2,5,7,1966,1966,41.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,876,876,3,4.0,904,0,0,904,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,408,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,12,2008,1,11.895836765190609
60,72.0,8640,3,3,2,7,5,2009,2009,0.0,3,3,4.0,3.0,2.0,5.0,24,0.0,0,732,756,5,4.0,764,783,0,1547,0,0,2,1,3,1,4,7,7,0,0.0,1.0,2,614,3.0,3.0,2,169,45,0,0,0,0,0.0,0.0,0,6,2010,0,12.279323107269766
60,85.0,10800,3,3,2,8,5,2007,2008,100.0,4,3,5.0,3.0,1.0,5.0,789,0.0,0,245,1034,5,4.0,1050,1028,0,2078,1,0,2,1,3,1,5,8,7,1,4.0,3.0,3,836,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,0,4,2008,0,12.73596533201339
20,49.0,5820,3,3,2,3,8,1955,2005,0.0,3,4,3.0,3.0,1.0,4.0,256,0.0,0,906,1162,5,4.0,1163,0,0,1163,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,220,2.0,3.0,2,142,98,0,0,0,0,0.0,0.0,0,7,2006,1,12.003144548515813
50,50.0,6060,3,3,2,4,5,1939,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,732,732,4,4.0,772,351,0,1123,0,0,1,0,3,1,3,4,7,0,0.0,1.0,1,264,3.0,3.0,1,0,0,140,0,0,0,0.0,3.0,0,6,2007,0,11.512925464970229
50,66.0,8712,3,3,1,4,7,1900,1950,0.0,3,3,3.0,3.0,2.0,0.0,0,0.0,0,859,859,4,4.0,859,319,0,1178,0,0,1,0,2,1,3,7,7,0,0.0,2.0,1,384,3.0,3.0,0,68,0,98,0,0,0,0.0,0.0,0,1,2010,1,11.84562241536005
90,65.0,8944,3,3,2,5,5,1967,1967,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1584,1584,3,4.0,1584,0,0,1584,0,0,2,0,4,2,3,8,4,0,0.0,1.0,3,792,3.0,3.0,2,0,152,0,0,0,0,0.0,0.0,0,4,2009,-1,11.378690840030364
20,75.0,13125,3,3,1,6,5,1997,1998,215.0,3,3,4.0,3.0,4.0,5.0,994,0.0,0,484,1478,5,4.0,1493,0,0,1493,1,0,2,0,3,1,4,7,7,1,3.0,3.0,2,508,3.0,3.0,2,140,39,0,0,0,0,0.0,0.0,0,4,2008,-1,12.062914740859306
160,21.0,1680,3,3,2,5,7,1972,1972,268.0,3,3,3.0,3.0,1.0,4.0,231,0.0,0,399,630,3,4.0,630,672,0,1302,0,0,2,1,3,1,3,6,7,0,0.0,1.0,1,264,3.0,3.0,2,185,0,0,0,0,0,0.0,0.0,0,2,2009,-1,11.357479890867825
20,100.0,12919,2,3,2,9,5,2009,2010,760.0,5,3,5.0,3.0,4.0,5.0,2188,0.0,0,142,2330,5,4.0,2364,0,0,2364,1,0,2,1,2,1,5,11,7,2,4.0,3.0,3,820,3.0,3.0,2,0,67,0,0,0,0,0.0,0.0,0,3,2010,1,13.379312826521977
20,72.0,11846,2,3,2,9,5,2003,2004,562.0,4,3,5.0,3.0,4.0,5.0,1567,0.0,0,225,1792,5,4.0,1792,0,0,1792,1,0,2,0,2,1,5,6,7,1,4.0,3.0,3,874,3.0,3.0,2,206,49,0,0,0,0,0.0,0.0,0,8,2006,1,12.919131416957885
50,50.0,9000,3,3,2,6,6,1937,1950,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,780,780,3,4.0,780,595,0,1375,0,0,1,1,3,1,4,6,7,1,4.0,1.0,1,544,3.0,3.0,1,0,162,0,0,126,0,0.0,0.0,0,12,2007,1,12.082531122533844
120,67.7156862745098,5271,2,3,1,7,5,1986,1986,0.0,3,3,4.0,3.0,4.0,5.0,1082,0.0,0,371,1453,4,4.0,1453,0,0,1453,1,0,1,1,2,1,4,6,7,1,3.0,2.0,2,445,3.0,3.0,2,0,80,0,0,184,0,0.0,0.0,0,12,2006,-1,11.941616378941207
20,79.0,10634,3,3,2,5,6,1953,1953,0.0,3,3,3.0,3.0,1.0,3.0,428,1.0,180,0,608,3,4.0,1319,0,0,1319,1,0,1,0,3,1,3,5,5,0,0.0,1.0,1,270,3.0,3.0,2,66,0,0,0,0,0,0.0,2.0,0,11,2009,-1,11.37413143951234
50,67.7156862745098,9144,3,3,2,5,5,1940,1982,0.0,3,3,3.0,3.0,1.0,2.0,399,0.0,0,484,883,4,4.0,988,517,0,1505,1,0,1,0,3,1,3,8,7,0,0.0,1.0,1,240,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,7,2008,0,11.884489021402711
160,24.0,2522,3,3,2,6,5,2004,2006,50.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,970,970,5,4.0,970,739,0,1709,0,0,2,0,3,1,4,7,3,0,0.0,1.0,2,380,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,4,2006,1,12.018427882813
60,60.0,3378,3,3,2,7,8,1946,1992,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,651,651,4,4.0,707,682,0,1389,0,0,1,1,3,1,3,6,7,2,4.0,1.0,1,240,3.0,3.0,1,0,0,126,0,0,0,0.0,0.0,0,9,2009,1,12.051572255313637
20,67.7156862745098,12342,2,3,2,5,5,1960,1978,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,978,978,3,4.0,1422,0,0,1422,0,0,1,0,3,1,3,6,6,1,3.0,2.0,1,286,3.0,3.0,2,0,0,36,0,0,0,0.0,2.0,600,8,2007,0,11.848683160653573
75,174.0,25419,3,3,2,8,4,1918,1990,0.0,4,4,3.0,3.0,1.0,5.0,1036,1.0,184,140,1360,4,4.0,1360,1360,392,3112,1,1,2,0,4,1,4,8,7,1,5.0,1.0,2,795,3.0,3.0,2,0,16,552,0,0,512,5.0,4.0,0,3,2006,-1,12.205303724456392
60,79.0,12420,3,3,2,7,5,2001,2001,0.0,4,3,4.0,3.0,1.0,5.0,666,0.0,0,278,944,5,4.0,944,896,0,1840,1,0,2,1,3,1,4,6,7,0,0.0,2.0,2,622,3.0,3.0,2,0,45,0,0,0,0,0.0,0.0,0,6,2009,1,12.482105336659368
70,86.0,22420,2,3,2,6,6,1918,1950,0.0,3,3,4.0,3.0,1.0,3.0,1128,0.0,0,242,1370,3,3.0,1370,1254,0,2624,1,0,2,1,4,1,3,10,7,1,4.0,1.0,3,864,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,11,2007,1,12.52130546647959
160,67.7156862745098,2117,3,3,2,6,5,2000,2000,513.0,4,3,4.0,3.0,1.0,5.0,420,0.0,0,336,756,5,4.0,756,756,0,1512,0,0,2,1,2,1,4,4,7,1,3.0,1.0,2,440,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,0,6,2007,0,12.034691028774553
20,110.0,14230,3,3,2,8,5,2007,2007,640.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1566,1566,5,4.0,1600,0,0,1600,0,0,2,0,3,1,4,7,7,1,4.0,2.0,3,890,3.0,3.0,2,0,56,0,0,0,0,0.0,0.0,0,7,2009,1,12.582489655190079
20,95.0,11639,3,3,2,7,5,2007,2008,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1428,1428,5,4.0,1428,0,0,1428,0,0,2,0,3,1,4,6,7,0,0.0,3.0,2,480,3.0,3.0,2,0,120,0,0,0,0,0.0,0.0,0,12,2008,-1,11.902810170902242
20,67.7156862745098,9000,3,3,2,5,3,1959,1959,0.0,3,3,3.0,3.0,1.0,5.0,288,0.0,0,718,1006,3,4.0,1006,0,0,1006,0,0,1,0,3,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,2,0,24,0,0,0,0,0.0,0.0,0,7,2008,1,11.664579088144697
190,70.0,7000,3,3,2,5,7,1910,1991,0.0,3,3,4.0,3.0,4.0,5.0,969,0.0,0,148,1117,3,4.0,820,527,0,1347,1,0,1,0,3,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,85,0,148,0,0,0,0.0,0.0,0,1,2008,1,11.862512496143339
60,59.91111111111111,24682,0,3,2,6,5,1999,1999,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,841,841,5,4.0,892,783,0,1675,0,0,2,1,3,1,3,7,7,1,3.0,3.0,2,502,3.0,3.0,2,0,103,0,0,0,0,0.0,0.0,0,6,2009,-1,11.888487781148198
50,70.0,8737,2,3,2,6,7,1923,1950,0.0,3,3,4.0,3.0,1.0,2.0,300,0.0,0,765,1065,5,3.0,915,720,0,1635,0,0,1,1,3,1,3,6,7,1,4.0,1.0,2,440,3.0,3.0,2,0,38,0,144,0,0,0.0,0.0,0,5,2007,0,12.254862809699606
